,id
15023,7789698
15024,5656687
15025,2686373
15026,381602
15027,6598549
15028,4838766
15029,4332771
15030,5059741
15031,1374385
15032,204328
15033,585858
15034,2466751
15035,8445509
15036,6401523
15037,1464879
15038,1441041
15039,6802172
15040,4717418
15041,373856
15042,7666011
15043,8319676
15044,3934643
15045,2654707
15046,3092063
15047,5259425
15048,5938144
15049,5556028
15050,3102634
15051,3354805
15052,2217531
15053,1359630
15054,520619
15055,4541906
15056,7713175
15057,8170244
15058,5134740
15059,4328804
15060,288994
15061,6129805
15062,8259949
15063,933906
15064,4668558
15065,3150358
15066,5482008
15067,8112000
15068,7134219
15069,7087839
15070,2990626
15071,3920931
15072,4993552
15073,6843748
15074,8042158
15075,2497549
15076,7290287
15077,5393025
15078,2835644
15079,547493
15080,4818549
15081,3123475
15082,8681105
15083,7804398
15084,7895943
15085,4070245
15086,6979760
15087,20012
15088,3869487
15089,3293900
15090,7115646
15091,2361818
15092,356981
15093,249889
15094,4663458
15095,1721107
15096,4094539
15097,4039905
15098,5527169
15099,6423539
15100,7984836
15101,5450842
15102,8229189
15103,5390783
15104,1086472
15105,2900940
15106,7201779
15107,1644563
15108,6468580
15109,4955323
15110,410367
15111,8169376
15112,7235292
15113,3298320
15114,5321521
15115,4823749
15116,1117907
15117,6736267
15118,3271388
15119,1136947
15120,5321655
15121,6179588
15122,6544394
15123,7743111
15124,6701745
15125,7122256
15126,720514
15127,2611667
15128,6138534
15129,7640152
15130,1997746
15131,5915061
15132,3465724
15133,8065582
15134,7516095
15135,6240702
15136,6826988
15137,1405317
15138,8153866
15139,3432303
15140,3278219
15141,1521665
15142,303957
15143,866648
15144,2241327
15145,8518759
15146,3077146
15147,7191791
15148,5395008
15149,287842
15150,5141605
15151,96329
15152,6575574
15153,4822639
15154,6791922
15155,5825999
15156,5722211
15157,6225921
15158,2944880
15159,5419774
15160,1094903
15161,1241188
15162,2211281
15163,737755
15164,6274851
15165,6480123
15166,2657835
15167,1423633
15168,1897270
15169,2719217
15170,8743026
15171,5850773
15172,4059946
15173,8397112
15174,7595087
15175,2364508
15176,8672046
15177,5537022
15178,5158344
15179,2636173
15180,3439496
15181,5652462
15182,4316866
15183,5606906
15184,387745
15185,3799072
15186,2368332
15187,511176
15188,5945976
15189,6794307
15190,2114164
15191,5552966
15192,3201133
15193,8141165
15194,196259
15195,8426827
15196,6096737
15197,6789950
15198,1558490
15199,2256757
15200,3133682
15201,7989488
15202,2177549
15203,3533988
15204,3005678
15205,3395010
15206,8614665
15207,3059209
15208,2949399
15209,8552131
15210,5394984
15211,7979260
15212,658697
15213,8016419
15214,917950
15215,8362865
15216,6562068
15217,847880
15218,5994606
15219,4315729
15220,138637
15221,8546006
15222,6875021
15223,4310868
15224,6921398
15225,7768774
15226,405139
15227,1451618
15228,4913189
15229,3517775
15230,4983074
15231,2460360
15232,283777
15233,5457137
15234,318935
15235,7212296
15236,7074427
15237,6870341
15238,5587044
15239,8006103
15240,4581725
15241,2331273
15242,5420740
15243,2180008
15244,2700954
15245,1562299
15246,5633707
15247,8350741
15248,3990173
15249,6941428
15250,8338717
15251,6544593
15252,6241060
15253,3083612
15254,6271193
15255,5105448
15256,2972243
15257,639522
15258,1556374
15259,4861212
15260,783899
15261,3197158
15262,2179446
15263,4207157
15264,3373171
15265,2079402
15266,1378811
15267,7951753
15268,596241
15269,1481687
15270,6859803
15271,7271345
15272,5613988
15273,5257993
15274,8751943
15275,8587751
15276,436489
15277,8427022
15278,7365549
15279,5775510
15280,2616695
15281,1202656
15282,3424937
15283,7463351
15284,6907158
15285,4808732
15286,2659588
15287,5078783
15288,6246092
15289,5277997
15290,227626
15291,884190
15292,8437346
15293,3734082
15294,5299812
15295,4531778
15296,5624981
15297,4771480
15298,4241024
15299,5811113
15300,8672986
15301,6536089
15302,1129153
15303,3318296
15304,541966
15305,6912683
15306,4842165
15307,493687
15308,7680408
15309,1926558
15310,2709318
15311,8414910
15312,2175992
15313,7822156
15314,1660885
15315,654693
15316,3225196
15317,8404597
15318,4020457
15319,406777
15320,1077273
15321,8301588
15322,602875
15323,6203652
15324,2640543
15325,2320586
15326,4078097
15327,4458702
15328,4558092
15329,3756010
15330,2022
15331,8231178
15332,4994025
15333,1115343
15334,6124773
15335,6614116
15336,7255080
15337,2382101
15338,5897138
15339,1450164
15340,5259625
15341,8289355
15342,3274709
15343,8131663
15344,1882769
15345,6767411
15346,7594783
15347,2910756
15348,187407
15349,5025032
15350,8115040
15351,307929
15352,580726
15353,3381746
15354,2716813
15355,7432797
15356,3794905
15357,1362556
15358,1579005
15359,4706878
15360,8455512
15361,7244282
15362,699451
15363,1885611
15364,5845106
15365,7296520
15366,5286612
15367,783505
15368,6696573
15369,471593
15370,233022
15371,7611069
15372,7962226
15373,218637
15374,6162362
15375,711986
15376,5866315
15377,6370697
15378,938365
15379,1463476
15380,5317415
15381,3706478
15382,8424766
15383,4231347
15384,1077880
15385,3138642
15386,3854472
15387,5501409
15388,2576322
15389,3722469
15390,3435338
15391,5452534
15392,4526613
15393,1192776
15394,1849828
15395,5805773
15396,3298526
15397,7307145
15398,950322
15399,1029176
15400,945750
15401,4201840
15402,1078001
15403,6661289
15404,5548711
15405,7442012
15406,1378753
15407,4418002
15408,4518564
15409,3544089
15410,2276010
15411,2702150
15412,1629389
15413,7290140
15414,6230455
15415,5441945
15416,2489250
15417,4501537
15418,6935779
15419,6675226
15420,2403838
15421,1355514
15422,4010977
15423,5199138
15424,5851740
15425,6743106
15426,8746548
15427,5912932
15428,8221488
15429,4751463
15430,8462879
15431,808840
15432,6474268
15433,8328138
15434,8651438
15435,6324572
15436,4182865
15437,8145857
15438,1959548
15439,6826761
15440,1589223
15441,6846499
15442,7930128
15443,5668589
15444,1295900
15445,1418714
15446,3203298
15447,2055836
15448,4130897
15449,1575873
15450,6287256
15451,149806
15452,7247207
15453,7268173
15454,3973605
15455,732824
15456,6434794
15457,1739264
15458,3066892
15459,3401847
15460,1703266
15461,4203513
15462,7339709
15463,3788273
15464,5117943
15465,5879720
15466,4538315
15467,1106888
15468,5570381
15469,7811531
15470,6028780
15471,948481
15472,6109742
15473,6120414
15474,6129744
15475,4657350
15476,595832
15477,7062909
15478,661281
15479,5504223
15480,8119635
15481,1597123
15482,2139814
15483,1767869
15484,7340568
15485,3432474
15486,1597791
15487,1365962
15488,2578380
15489,8137722
15490,1238609
15491,4143886
15492,658378
15493,4148197
15494,1453486
15495,3222475
15496,8113558
15497,4284432
15498,5764060
15499,8078450
15500,7832468
15501,8604664
15502,5311160
15503,5107079
15504,1681869
15505,697777
15506,3632476
15507,6107873
15508,22373
15509,7574867
15510,5088514
15511,4683387
15512,1105092
15513,7461117
15514,469470
15515,5976669
15516,2990316
15517,4369084
15518,1294465
15519,1362669
15520,7800141
15521,5267635
15522,200879
15523,1340421
15524,3492495
15525,3655136
15526,3144809
15527,4832051
15528,4894349
15529,733360
15530,2873686
15531,4378478
15532,6415690
15533,6745178
15534,6984392
15535,3382338
15536,2419481
15537,8632480
15538,3556676
15539,6954166
15540,7116798
15541,701451
15542,7924597
15543,6744656
15544,2106919
15545,3692234
15546,7307323
15547,2215997
15548,8451899
15549,8382168
15550,7654250
15551,4544309
15552,828970
15553,896679
15554,1962718
15555,1851058
15556,1774225
15557,6019032
15558,1485878
15559,8394474
15560,456748
15561,4771597
15562,273995
15563,986304
15564,1217766
15565,3780072
15566,4273396
15567,7162303
15568,1573152
15569,4214915
15570,4603859
15571,144304
15572,1097685
15573,4902388
15574,1592165
15575,4584769
15576,1726164
15577,3813835
15578,661087
15579,5354858
15580,4602421
15581,3835723
15582,1487518
15583,4473862
15584,7064450
15585,8588829
15586,7417242
15587,3954264
15588,1044802
15589,2618824
15590,2888567
15591,7820723
15592,6262268
15593,822768
15594,4113991
15595,6174081
15596,4285934
15597,1457019
15598,994034
15599,3684042
15600,3126227
15601,1133012
15602,8601610
15603,412167
15604,2574205
15605,5766159
15606,8254945
15607,5168417
15608,8747749
15609,4700854
15610,4896127
15611,3003913
15612,7982505
15613,1722332
15614,4768142
15615,2837187
15616,2710948
15617,340685
15618,4830291
15619,8429180
15620,8709971
15621,296900
15622,5507017
15623,4753770
15624,3616215
15625,7174854
15626,8212860
15627,2515946
15628,3195035
15629,7733429
15630,7725501
15631,5884312
15632,7163094
15633,583299
15634,8732547
15635,4876010
15636,3641749
15637,586918
15638,6954690
15639,7305703
15640,442301
15641,4902814
15642,3626682
15643,3392046
15644,2027382
15645,7906408
15646,1814488
15647,6559097
15648,5297138
15649,3169842
15650,3104592
15651,7400623
15652,5529969
15653,8393771
15654,7306678
15655,2127553
15656,8136337
15657,4357319
15658,3918778
15659,7612253
15660,7220954
15661,4662710
15662,8313391
15663,2815993
15664,498800
15665,7936500
15666,781504
15667,1713907
15668,6391052
15669,7108149
15670,214693
15671,7940620
15672,3352960
15673,5657586
15674,8174924
15675,8309901
15676,5237051
15677,3690974
15678,6532845
15679,8746115
15680,1758047
15681,7780041
15682,2709085
15683,2357060
15684,3434696
15685,4169446
15686,3585426
15687,5457329
15688,1283659
15689,3935591
15690,2206797
15691,8168224
15692,5828856
15693,7351428
15694,5335665
15695,8545026
15696,6583131
15697,5361762
15698,6321054
15699,3987545
15700,1266819
15701,8427291
15702,863018
15703,1635100
15704,7718792
15705,6310228
15706,1260164
15707,6634805
15708,6963709
15709,8678515
15710,3929931
15711,6336671
15712,2629182
15713,4788855
15714,6465304
15715,8470569
15716,5947820
15717,8475107
15718,6664657
15719,1475132
15720,2390431
15721,2754108
15722,1297901
15723,5978099
15724,3446258
15725,7043297
15726,7576348
15727,376969
15728,4993440
15729,29976
15730,1931938
15731,4215369
15732,796169
15733,863626
15734,1290810
15735,4408352
15736,2736225
15737,4516694
15738,3564889
15739,4516060
15740,2537898
15741,5256916
15742,55066
15743,6756423
15744,1246225
15745,292720
15746,773951
15747,1052691
15748,449149
15749,462013
15750,4100715
15751,5100488
15752,1241509
15753,833406
15754,8546961
15755,3951734
15756,1479652
15757,2048397
15758,7915535
15759,5791438
15760,187264
15761,8399125
15762,2378772
15763,6704033
15764,5944490
15765,4612928
15766,4034117
15767,4212936
15768,6524469
15769,5541099
15770,2493446
15771,661398
15772,6349926
15773,3764950
15774,7223073
15775,1380254
15776,1300388
15777,5417990
15778,1036520
15779,1830460
15780,1693105
15781,1132792
15782,5825915
15783,2962519
15784,4005070
15785,8233594
15786,1081362
15787,2506673
15788,5595069
15789,7092380
15790,6165853
15791,1637964
15792,6907397
15793,1294810
15794,7698903
15795,1087515
15796,7910356
15797,4061684
15798,2471742
15799,8716233
15800,7915728
15801,7459239
15802,2249659
15803,5771868
15804,6375842
15805,1654789
15806,2394522
15807,3957208
15808,4316600
15809,645078
15810,1404230
15811,4414145
15812,5964706
15813,873761
15814,8574890
15815,5916476
15816,4251104
15817,3690354
15818,4301291
15819,7601200
15820,1460718
15821,6882016
15822,1556454
15823,5241483
15824,1166775
15825,1631931
15826,1754506
15827,442934
15828,3142497
15829,1542704
15830,3049042
15831,1335772
15832,5140508
15833,3043643
15834,6362769
15835,7371546
15836,5694413
15837,8390776
15838,5185846
15839,3485487
15840,5986249
15841,4782262
15842,1382895
15843,1360714
15844,8068998
15845,5750686
15846,4129218
15847,915647
15848,880892
15849,1030037
15850,5811465
15851,2126991
15852,1576052
15853,6300557
15854,7067815
15855,5121979
15856,5699079
15857,295553
15858,2526052
15859,8495679
15860,7390540
15861,5291950
15862,7364308
15863,8682664
15864,5683434
15865,5494465
15866,5844120
15867,4258306
15868,3538170
15869,3593358
15870,6566324
15871,208243
15872,6118713
15873,6136420
15874,1152383
15875,2490862
15876,4621301
15877,6023875
15878,8490860
15879,6872805
15880,1849450
15881,1021060
15882,4312831
15883,7226898
15884,8260337
15885,662335
15886,585948
15887,1168395
15888,6953244
15889,5648675
15890,202631
15891,1138998
15892,8348511
15893,2336698
15894,549823
15895,894383
15896,1102804
15897,452200
15898,2472833
15899,4648133
15900,8451605
15901,2229122
15902,3592311
15903,2934031
15904,6227054
15905,18270
15906,6975102
15907,5515485
15908,5272304
15909,1031672
15910,3119891
15911,7083858
15912,7408420
15913,7853903
15914,3265245
15915,1431601
15916,1242337
15917,6882307
15918,7716596
15919,798393
15920,8546871
15921,3414840
15922,7536170
15923,186326
15924,1592604
15925,2624576
15926,4400185
15927,1583041
15928,755468
15929,4814620
15930,3870235
15931,2589695
15932,5051069
15933,2774503
15934,2399677
15935,1289487
15936,4325819
15937,4072425
15938,8519796
15939,1918382
15940,8646330
15941,1579946
15942,3945207
15943,2520986
15944,2662874
15945,1191017
15946,4426080
15947,6099445
15948,947979
15949,5148288
15950,1582744
15951,8215074
15952,8361138
15953,5984782
15954,6175103
15955,6408168
15956,2578821
15957,8225675
15958,4248680
15959,3264332
15960,5496203
15961,3171025
15962,4281486
15963,4078162
15964,4360200
15965,6959934
15966,4623741
15967,3763210
15968,1382537
15969,1216435
15970,2933713
15971,4013518
15972,6102452
15973,307647
15974,5830114
15975,5361861
15976,5435519
15977,2908594
15978,5110579
15979,6323384
15980,3070681
15981,8107190
15982,3920352
15983,7939354
15984,448392
15985,5803865
15986,1586697
15987,2158091
15988,2782563
15989,180368
15990,7788333
15991,6875360
15992,1398751
15993,6391554
15994,3237111
15995,6989153
15996,310883
15997,3809185
15998,1099359
15999,1360829
16000,3783780
16001,5708461
16002,2377156
16003,179108
16004,6583812
16005,6637923
16006,8577375
16007,6802785
16008,4860592
16009,6769911
16010,391819
16011,195030
16012,4552604
16013,330111
16014,2375512
16015,1173219
16016,193727
16017,6530779
16018,4023111
16019,2913973
16020,3543318
16021,6213871
16022,7508298
16023,3822670
16024,7350676
16025,7792497
16026,3333551
16027,196337
16028,5335047
16029,5203583
16030,5304738
16031,1551873
16032,3026162
16033,4659111
16034,5281613
16035,3116836
16036,1062333
16037,6647445
16038,3414021
16039,1467942
16040,5788052
16041,4206053
16042,8133899
16043,2763747
16044,1262271
16045,6510026
16046,5618779
16047,4323588
16048,5906637
16049,1872736
16050,8149043
16051,4871537
16052,837677
16053,4699324
16054,4071452
16055,3465937
16056,816134
16057,8300466
16058,30400
16059,2775213
16060,4558259
16061,784763
16062,1266117
16063,6362103
16064,7353997
16065,717778
16066,801921
16067,3086035
16068,2668750
16069,1240519
16070,2556314
16071,1129861
16072,3189082
16073,2127202
16074,5878440
16075,5453156
16076,6271470
16077,3427411
16078,8315929
16079,4417444
16080,5576331
16081,2728045
16082,653529
16083,6276098
16084,2064972
16085,1946241
16086,4661172
16087,1519390
16088,1315620
16089,8667467
16090,1799418
16091,4207701
16092,2953545
16093,2936519
16094,1733271
16095,1664408
16096,2125987
16097,8292717
16098,5961066
16099,170042
16100,1510803
16101,4581000
16102,6398894
16103,7938860
16104,1003072
16105,8554725
16106,307771
16107,1910786
16108,7475237
16109,8248913
16110,7092257
16111,6154013
16112,4742284
16113,4476348
16114,5463028
16115,2155942
16116,259060
16117,1550449
16118,303392
16119,8057094
16120,8283404
16121,4544855
16122,3635554
16123,2949856
16124,3234301
16125,758752
16126,4496091
16127,7132904
16128,3495109
16129,883154
16130,2299152
16131,3261165
16132,5451216
16133,3312179
16134,5956898
16135,1978916
16136,6056921
16137,4932246
16138,408813
16139,2282186
16140,3653735
16141,8682871
16142,1077232
16143,7720301
16144,3954970
16145,899964
16146,8112136
16147,4522802
16148,7345020
16149,2169579
16150,1468180
16151,8225215
16152,5931047
16153,5343313
16154,4502237
16155,5246403
16156,2613848
16157,1174218
16158,6114780
16159,3937943
16160,1428590
16161,6949921
16162,3351790
16163,2361398
16164,3576596
16165,655744
16166,5558252
16167,2859343
16168,3751976
16169,6187405
16170,7761967
16171,1363358
16172,778785
16173,8621425
16174,5072851
16175,3876411
16176,6796602
16177,1895584
16178,3569087
16179,803349
16180,2882519
16181,7898998
16182,1551608
16183,1330430
16184,26971
16185,4526283
16186,5183125
16187,6033041
16188,2901566
16189,4251007
16190,6351397
16191,2498688
16192,7346087
16193,8339178
16194,459488
16195,8179015
16196,2858082
16197,1739282
16198,5028569
16199,669864
16200,1683940
16201,8633313
16202,312335
16203,6833529
16204,116372
16205,18668
16206,195662
16207,5469464
16208,2060338
16209,7212784
16210,8129795
16211,5830204
16212,4194871
16213,6933450
16214,3355303
16215,480523
16216,2432495
16217,1637117
16218,3995209
16219,4808900
16220,5292359
16221,5845425
16222,519232
16223,2977853
16224,689871
16225,605902
16226,190703
16227,2034494
16228,7903340
16229,3543562
16230,1048072
16231,6562679
16232,4991214
16233,6423284
16234,6033168
16235,5355709
16236,1766471
16237,316176
16238,6630960
16239,4902190
16240,510100
16241,5021145
16242,2929981
16243,894760
16244,3305689
16245,3866777
16246,7368633
16247,8442742
16248,987585
16249,2494064
16250,4535611
16251,2407600
16252,5222423
16253,5334767
16254,2437089
16255,1648879
16256,5514493
16257,5261760
16258,1195405
16259,2724412
16260,8534159
16261,4830911
16262,786098
16263,3259990
16264,8314283
16265,7275129
16266,2096882
16267,887548
16268,5992276
16269,7969348
16270,1100764
16271,4214957
16272,1933258
16273,7374310
16274,8751537
16275,8103177
16276,4594089
16277,968718
16278,3749039
16279,4173572
16280,1947749
16281,8542327
16282,2745970
16283,1523701
16284,5571342
16285,7267393
16286,7299591
16287,3277903
16288,935806
16289,548514
16290,3486813
16291,185963
16292,2652039
16293,6658755
16294,1809582
16295,5120297
16296,6361982
16297,3725981
16298,5295938
16299,3669321
16300,970289
16301,3776525
16302,3592833
16303,6241278
16304,3674543
16305,8263636
16306,8256448
16307,6702652
16308,430902
16309,219354
16310,8674547
16311,2230422
16312,7783871
16313,434197
16314,6518693
16315,247144
16316,4720253
16317,1867468
16318,6170770
16319,2786218
16320,1159174
16321,7250479
16322,1603665
16323,1172137
16324,4899955
16325,763465
16326,5683062
16327,2958371
16328,509451
16329,928159
16330,2374485
16331,3873444
16332,3586524
16333,3773871
16334,6820538
16335,5342685
16336,5866464
16337,4410775
16338,6482620
16339,5972418
16340,5324208
16341,939631
16342,7889435
16343,4294369
16344,3305420
16345,4542664
16346,4848465
16347,1368232
16348,3430227
16349,3692056
16350,7494476
16351,4584239
16352,4329585
16353,8152951
16354,2405632
16355,8368766
16356,1232678
16357,6086033
16358,7034307
16359,2791184
16360,6062566
16361,136259
16362,4681078
16363,5112456
16364,269141
16365,4031355
16366,1917156
16367,5197355
16368,2338110
16369,1723699
16370,5233560
16371,8725448
16372,815901
16373,3875881
16374,8529781
16375,3467377
16376,1436238
16377,8018745
16378,1048661
16379,2135298
16380,4436127
16381,2817443
16382,965311
16383,1026038
16384,107604
16385,6976487
16386,2243848
16387,1055997
16388,419422
16389,1451335
16390,1481456
16391,6710937
16392,3525087
16393,5957698
16394,2738606
16395,5946015
16396,7578628
16397,5775599
16398,4244977
16399,4771272
16400,2783327
16401,5798939
16402,4486464
16403,2789245
16404,2640466
16405,2576546
16406,2719832
16407,809927
16408,7834534
16409,1939626
16410,8462083
16411,8213040
16412,146646
16413,2752511
16414,5284479
16415,4465836
16416,3133290
16417,3516265
16418,1981948
16419,184141
16420,3173583
16421,1411762
16422,470573
16423,5837304
16424,2865320
16425,666441
16426,2852522
16427,2649700
16428,5784318
16429,6629860
16430,3553945
16431,8491833
16432,3592120
16433,5678692
16434,7576252
16435,7235814
16436,2697052
16437,2795553
16438,8453968
16439,1860063
16440,2965022
16441,7786675
16442,58436
16443,5444649
16444,4440722
16445,4611736
16446,5070874
16447,8475638
16448,2387239
16449,7184225
16450,1502482
16451,4898195
16452,6579220
16453,5061592
16454,3676689
16455,6101612
16456,7417810
16457,266872
16458,7652949
16459,5274510
16460,3909386
16461,6211916
16462,2704744
16463,2820149
16464,6851022
16465,7528059
16466,2082478
16467,647093
16468,3318472
16469,6971744
16470,7047408
16471,5533361
16472,5130067
16473,1309262
16474,4789722
16475,3528344
16476,547160
16477,5469139
16478,5741493
16479,999403
16480,5592009
16481,2333852
16482,4893792
16483,578531
16484,6424383
16485,4043845
16486,5072975
16487,742858
16488,266718
16489,4964764
16490,4085866
16491,4720838
16492,4927349
16493,5165517
16494,8509838
16495,3118233
16496,3433350
16497,5660663
16498,4608312
16499,1826561
16500,8151732
16501,632609
16502,3192210
16503,1614512
16504,2878628
16505,3201105
16506,5743842
16507,3373959
16508,3380806
16509,5520518
16510,2384539
16511,901959
16512,1867413
16513,243872
16514,5109942
16515,3053835
16516,5252271
16517,1902453
16518,730036
16519,2074726
16520,7424795
16521,1243805
16522,6588075
16523,2906392
16524,38451
16525,8637079
16526,271102
16527,4246887
16528,8145870
16529,6368912
16530,657868
16531,452700
16532,8556421
16533,301448
16534,7079575
16535,2110757
16536,5757910
16537,2125597
16538,6628845
16539,1367406
16540,7284620
16541,5794710
16542,8749646
16543,3492847
16544,1374252
16545,2893237
16546,5880246
16547,4649364
16548,5564268
16549,6967416
16550,127681
16551,2422681
16552,252264
16553,7196622
16554,3652390
16555,970702
16556,1785453
16557,6341750
16558,1033087
16559,5170694
16560,8085951
16561,2288813
16562,4527002
16563,1588992
16564,4064813
16565,6604253
16566,1112026
16567,8185564
16568,4755683
16569,1627186
16570,5750215
16571,1078688
16572,6938146
16573,11043
16574,1288103
16575,6943787
16576,1163088
16577,4559479
16578,8002860
16579,5949933
16580,1249065
16581,4704852
16582,1479136
16583,7877242
16584,5917257
16585,5428213
16586,2924334
16587,2010759
16588,8209581
16589,5230325
16590,3280971
16591,2174433
16592,2823050
16593,6604809
16594,3289394
16595,2506769
16596,5460530
16597,1114392
16598,3377310
16599,6886121
16600,508559
16601,5915001
16602,493213
16603,912009
16604,1584750
16605,2011485
16606,14571
16607,6553876
16608,5852649
16609,3586305
16610,6700739
16611,2272520
16612,6930965
16613,5067484
16614,3564387
16615,4712995
16616,7527848
16617,786440
16618,2291201
16619,6992980
16620,5701789
16621,1634182
16622,2605084
16623,7734535
16624,2732498
16625,2249281
16626,470425
16627,5574165
16628,1541940
16629,3744532
16630,542405
16631,5947263
16632,6763892
16633,2148100
16634,8624313
16635,8458454
16636,764436
16637,6163457
16638,7902332
16639,1038106
16640,3843685
16641,6648722
16642,8547318
16643,1442341
16644,2928571
16645,4274313
16646,5062283
16647,476668
16648,4540785
16649,4737583
16650,8018833
16651,5731173
16652,5337695
16653,2835720
16654,1771708
16655,6250709
16656,7912019
16657,661881
16658,1255092
16659,4310885
16660,7007450
16661,7918743
16662,3054482
16663,1427501
16664,8589031
16665,6061125
16666,1436946
16667,498269
16668,5090966
16669,7808956
16670,1720776
16671,2773660
16672,8640947
16673,3009602
16674,8462516
16675,6722240
16676,6537307
16677,1328895
16678,2250587
16679,4881809
16680,4798327
16681,2864241
16682,445120
16683,41824
16684,6588272
16685,1766690
16686,7514277
16687,1310495
16688,5205727
16689,2739008
16690,4838598
16691,4768605
16692,2903824
16693,1982246
16694,7418961
16695,6292866
16696,817550
16697,5784203
16698,7278260
16699,5475056
16700,4482554
16701,6317448
16702,3673586
16703,8116968
16704,1910168
16705,4740089
16706,6157909
16707,2758833
16708,6232432
16709,1292969
16710,2463286
16711,5466112
16712,5916746
16713,3595738
16714,3924308
16715,1334428
16716,1622025
16717,6498718
16718,6490298
16719,6277622
16720,2721966
16721,5472323
16722,6604795
16723,5970622
16724,7567082
16725,4188169
16726,2741349
16727,5756
16728,3017771
16729,225828
16730,3926680
16731,4639093
16732,7431729
16733,878544
16734,4249380
16735,1639290
16736,4413317
16737,5641504
16738,3980889
16739,6240761
16740,1297407
16741,6189634
16742,4524899
16743,1054147
16744,5229414
16745,8287181
16746,2463380
16747,7723126
16748,7794417
16749,7250317
16750,3070647
16751,2047522
16752,4956852
16753,2832783
16754,7214867
16755,7266329
16756,6034475
16757,1383464
16758,1803649
16759,6448428
16760,3292332
16761,5464157
16762,4300682
16763,8668085
16764,1630972
16765,1647520
16766,3235775
16767,7991023
16768,5815924
16769,1510456
16770,8560059
16771,1794338
16772,7039446
16773,2629196
16774,1966749
16775,8061635
16776,577825
16777,225873
16778,6545662
16779,2057678
16780,1390259
16781,7086006
16782,2516931
16783,2103219
16784,6634703
16785,7981184
16786,4034450
16787,8257974
16788,3424090
16789,3061067
16790,1490481
16791,5052130
16792,7199244
16793,882448
16794,2822734
16795,6991137
16796,2728021
16797,4693849
16798,5386415
16799,4569413
16800,6727285
16801,7342143
16802,2028832
16803,7520308
16804,2269782
16805,7768007
16806,8146834
16807,2322370
16808,1508847
16809,4360080
16810,249410
16811,804243
16812,6385367
16813,2972152
16814,7997205
16815,4571617
16816,7316382
16817,2078832
16818,2816143
16819,4487595
16820,6164651
16821,7393289
16822,4668356
16823,8071644
16824,2146359
16825,7563165
16826,6902446
16827,2788891
16828,169506
16829,1155659
16830,7140274
16831,6016525
16832,8196980
16833,3722660
16834,873625
16835,3677911
16836,5967405
16837,254406
16838,3877655
16839,1090260
16840,930050
16841,8391486
16842,4308070
16843,3671177
16844,8637915
16845,172202
16846,8514515
16847,3651229
16848,5167864
16849,8671387
16850,8185866
16851,2852326
16852,624590
16853,5409153
16854,8301161
16855,3550064
16856,3653390
16857,5458321
16858,1941993
16859,2753020
16860,3009739
16861,8248364
16862,3522717
16863,3957096
16864,3262313
16865,2955092
16866,1508053
16867,4384784
16868,4063570
16869,4936915
16870,368267
16871,2468275
16872,5301764
16873,1759242
16874,4940305
16875,2607530
16876,1173914
16877,315150
16878,4960600
16879,4323283
16880,130080
16881,3081067
16882,8673823
16883,2851563
16884,54604
16885,4890252
16886,3854566
16887,3552377
16888,1045138
16889,7600092
16890,314987
16891,6482019
16892,8450838
16893,7465234
16894,3504453
16895,4515470
16896,1800714
16897,1384123
16898,3617936
16899,5432521
16900,565365
16901,254464
16902,3218705
16903,4112869
16904,2908716
16905,7481788
16906,734114
16907,3137467
16908,4412539
16909,8109104
16910,7060078
16911,1349379
16912,1833797
16913,5397353
16914,896479
16915,5733371
16916,2378199
16917,6412848
16918,1383907
16919,4723997
16920,5449470
16921,3533213
16922,577092
16923,5799284
16924,205964
16925,2788476
16926,8604845
16927,4829730
16928,7363028
16929,7676500
16930,7179324
16931,4593688
16932,580488
16933,4426138
16934,6175729
16935,7070678
16936,4281213
16937,639530
16938,4615380
16939,2824228
16940,4858999
16941,4003292
16942,6547079
16943,3955888
16944,2453994
16945,7394375
16946,3605829
16947,3638510
16948,8275964
16949,6750523
16950,5370715
16951,1955909
16952,1851789
16953,6736886
16954,2332135
16955,2944354
16956,5939689
16957,5745208
16958,8394770
16959,6250668
16960,7070736
16961,5312500
16962,8572583
16963,3912088
16964,5681633
16965,7493685
16966,1107300
16967,6710083
16968,8166415
16969,6969042
16970,8427261
16971,7254367
16972,8660969
16973,5311968
16974,8612910
16975,2441080
16976,492727
16977,5718919
16978,1297987
16979,1115671
16980,1845417
16981,8082025
16982,7195565
16983,7742361
16984,3932456
16985,3600724
16986,1631436
16987,6964856
16988,2722008
16989,1376611
16990,4369897
16991,1267550
16992,6089924
16993,8194491
16994,3052415
16995,6251038
16996,1217630
16997,1051076
16998,2783231
16999,7492457
17000,1434088
17001,4117676
17002,4753602
17003,7755517
17004,5567251
17005,1381500
17006,2809720
17007,548659
17008,1481684
17009,296623
17010,5400957
17011,8008842
17012,833568
17013,783108
17014,3120932
17015,3475088
17016,4957032
17017,1460412
17018,7408235
17019,467680
17020,2238394
17021,6740884
17022,558371
17023,2415638
17024,7317922
17025,3349141
17026,2903145
17027,5420865
17028,1312585
17029,1262195
17030,2722077
17031,5049236
17032,3248892
17033,7045846
17034,6123708
17035,3948127
17036,8615748
17037,8617191
17038,4116418
17039,6198773
17040,8257689
17041,445617
17042,722526
17043,4711669
17044,6759794
17045,2054779
17046,3190954
17047,7675953
17048,6779733
17049,8288234
17050,284432
17051,3070456
17052,7643787
17053,3535537
17054,7710982
17055,2355906
17056,5480940
17057,636215
17058,7342038
